game_card_id,base_id,swogi_card_id,name_en,name_zh,hp_cost,qi_cost,category,phase,level,text_zh,text_en
7000028,7000028,133021,Wood Spirit - Forest Guard,木灵•巡林,0,1,sect_3_five_elements,3,1,"1攻×2
[碎防]
[木灵]：若已加过生命则[再次行动]","1 ATK × 2
[Smash DEF]
[Wood Spirit]: If you have already added HP, [Chase]"
7010028,7000028,133022,Wood Spirit - Forest Guard,木灵•巡林,0,1,sect_3_five_elements,3,2,"2攻×2
[碎防]
[木灵]：若已加过生命则[再次行动]","2 ATK × 2
[Smash DEF]
[Wood Spirit]: If you have already added HP, [Chase]"
7020028,7000028,133023,Wood Spirit - Forest Guard,木灵•巡林,0,1,sect_3_five_elements,3,3,"3攻×2
[碎防]
[木灵]：若已加过生命则[再次行动]","3 ATK × 2
[Smash DEF]
[Wood Spirit]: If you have already added HP, [Chase]"
7000029,7000029,133091,Water Spirit Formation,水灵阵,0,0,sect_3_five_elements,3,1,"[灵气]+2
[持续]：每次使用“水灵”牌时加1[灵气]","[Qi]+2
[Continuous]: Whenever you play a ""Water Spirit"" card, add 1 [Qi]"
7010029,7000029,133092,Water Spirit Formation,水灵阵,0,0,sect_3_five_elements,3,2,"[灵气]+3
[持续]：每次使用“水灵”牌时加1[灵气]","[Qi]+3
[Continuous]: Whenever you play a ""Water Spirit"" card, add 1 [Qi]"
7020029,7000029,133093,Water Spirit Formation,水灵阵,0,0,sect_3_five_elements,3,3,"[灵气]+5
[持续]：每次使用“水灵”牌时加1[灵气]","[Qi]+5
[Continuous]: Whenever you play a ""Water Spirit"" card, add 1 [Qi]"
7000030,7000030,134091,Water Spirit - Great Waves,水灵•腾浪,0,0,sect_3_five_elements,4,1,"[灵气]+2
生命及上限+2
[水灵]：每有2点灵气就获得1层[水势]","[Qi]+2
HP and Max HP+2
[Water Spirit]: Add 1 stack of [Force of Water] for every 2 [Qi]"
7010030,7000030,134092,Water Spirit - Great Waves,水灵•腾浪,0,0,sect_3_five_elements,4,2,"[灵气]+3
生命及上限+3
[水灵]：每有2点灵气就获得1层[水势]","[Qi]+3
HP and Max HP+3
[Water Spirit]: Add 1 stack of [Force of Water] for every 2 [Qi]"
7020030,7000030,134093,Water Spirit - Great Waves,水灵•腾浪,0,0,sect_3_five_elements,4,3,"[灵气]+4
生命及上限+4
[水灵]：每有2点灵气就获得1层[水势]","[Qi]+4
HP and Max HP+4
[Water Spirit]: Add 1 stack of [Force of Water] for every 2 [Qi]"
7000031,7000031,133031,Fire Spirit Formation,火灵阵,0,0,sect_3_five_elements,3,1,"对方减2生命及上限
[持续]：每次使用“火灵”牌时减对方2生命及上限","Opponent loses 2 HP and Max HP
[Continuous]: Whenever you play a ""Fire Spirit"" card, the opponent loses 2 HP and Max HP"
7010031,7000031,133032,Fire Spirit Formation,火灵阵,0,0,sect_3_five_elements,3,2,"对方减3生命及上限
[持续]：每次使用“火灵”牌时减对方3生命及上限","Opponent loses 3 HP and Max HP
[Continuous]: Whenever you play a ""Fire Spirit"" card, the opponent loses 3 HP and Max HP"
7020031,7000031,133033,Fire Spirit Formation,火灵阵,0,0,sect_3_five_elements,3,3,"对方减4生命及上限
[持续]：每次使用“火灵”牌时减对方4生命及上限","Opponent loses 4 HP and Max HP
[Continuous]: Whenever you play a ""Fire Spirit"" card, the opponent loses 4 HP and Max HP"
7000032,7000032,133041,Fire Spirit - Blast,火灵•轰爆,0,1,sect_3_five_elements,3,1,"获得1层[加攻]
[火灵]：对方减7生命及上限（每有1层[加攻]多减1点）","Gain 1 stack(s) of [Increase ATK]
[Fire Spirit]: Opponent loses 7 HP and Max HP (increase this by 1 for every stack of [Increase ATK])"
7010032,7000032,133042,Fire Spirit - Blast,火灵•轰爆,0,1,sect_3_five_elements,3,2,"获得2层[加攻]
[火灵]：对方减7生命及上限（每有1层[加攻]多减1点）","Gain 2 stack(s) of [Increase ATK]
[Fire Spirit]: Opponent loses 7 HP and Max HP (increase this by 1 for every stack of [Increase ATK])"
7020032,7000032,133043,Fire Spirit - Blast,火灵•轰爆,0,1,sect_3_five_elements,3,3,"获得3层[加攻]
[火灵]：对方减7生命及上限（每有1层[加攻]多减1点）","Gain 3 stack(s) of [Increase ATK]
[Fire Spirit]: Opponent loses 7 HP and Max HP (increase this by 1 for every stack of [Increase ATK])"
7000033,7000033,134061,Earth Spirit - Quicksand,土灵•流沙,0,0,sect_3_five_elements,4,1,"9攻
[土灵]：自身每减少过6防，此牌多1攻","9 ATK
[Earth Spirit]: Add 1 ATK for every 6 [DEF] you have been lost"
7010033,7000033,134062,Earth Spirit - Quicksand,土灵•流沙,0,0,sect_3_five_elements,4,2,"9攻
[土灵]：自身每减少过5防，此牌多1攻","9 ATK
[Earth Spirit]: Add 1 ATK for every 5 [DEF] you have been lost"
7020033,7000033,134063,Earth Spirit - Quicksand,土灵•流沙,0,0,sect_3_five_elements,4,3,"9攻
[土灵]：自身每减少过4防，此牌多1攻","9 ATK
[Earth Spirit]: Add 1 ATK for every 4 [DEF] you have been lost"
7000034,7000034,134071,Metal Spirit - Shuttle,金灵•飞梭,0,0,sect_3_five_elements,4,1,"4攻
此牌攻击不触发[锋锐]
[金灵]：[再次行动]","4 ATK
This card's attack will not trigger [Penetrate]
[Metal Spirit]: [Chase]"
7010034,7000034,134072,Metal Spirit - Shuttle,金灵•飞梭,0,0,sect_3_five_elements,4,2,"8攻
此牌攻击不触发[锋锐]
[金灵]：[再次行动]","8 ATK
This card's attack will not trigger [Penetrate]
[Metal Spirit]: [Chase]"
7020034,7000034,134073,Metal Spirit - Shuttle,金灵•飞梭,0,0,sect_3_five_elements,4,3,"12攻
此牌攻击不触发[锋锐]
[金灵]：[再次行动]","12 ATK
This card's attack will not trigger [Penetrate]
[Metal Spirit]: [Chase]"
7000035,7000035,134081,Metal Spirit - Iron Bone,金灵•铁骨,0,0,sect_3_five_elements,4,1,[金灵]：受到的攻或伤害减5（最低减至1），持续2回合,[Metal Spirit]: You take 5 less ATK or DMG (minimum to 1) from your opponent for 2 turns
7010035,7000035,134082,Metal Spirit - Iron Bone,金灵•铁骨,0,0,sect_3_five_elements,4,2,[金灵]：受到的攻或伤害减5（最低减至1），持续3回合,[Metal Spirit]: You take 5 less ATK or DMG (minimum to 1) from your opponent for 3 turns
7020035,7000035,134083,Metal Spirit - Iron Bone,金灵•铁骨,0,0,sect_3_five_elements,4,3,[金灵]：受到的攻或伤害减5（最低减至1），持续4回合,[Metal Spirit]: You take 5 less ATK or DMG (minimum to 1) from your opponent for 4 turns
7000036,7000036,133011,Wood Spirit Formation,木灵阵,0,0,sect_3_five_elements,3,1,"生命上限+10
[持续]：每次使用“木灵”牌时加2生命","Max HP+10
[Continuous]: Whenever you play a ""Wood Spirit"" card, add 2 HP"
7010036,7000036,133012,Wood Spirit Formation,木灵阵,0,0,sect_3_five_elements,3,2,"生命上限+15
[持续]：每次使用“木灵”牌时加3生命","Max HP+15
[Continuous]: Whenever you play a ""Wood Spirit"" card, add 3 HP"
7020036,7000036,133013,Wood Spirit Formation,木灵阵,0,0,sect_3_five_elements,3,3,"生命上限+20
[持续]：每次使用“木灵”牌时加4生命","Max HP+20
[Continuous]: Whenever you play a ""Wood Spirit"" card, add 4 HP"
7000037,7000037,132101,Water Spirit - Turbulent,水灵•汹涌,0,1,sect_3_five_elements,2,1,"10攻
[水灵]：每有1层[水势]多1攻","10 ATK
[Water Spirit]: Add 1 ATK for each stack of [Force of Water]"
7010037,7000037,132102,Water Spirit - Turbulent,水灵•汹涌,0,1,sect_3_five_elements,2,2,"14攻
[水灵]：每有1层[水势]多1攻","14 ATK
[Water Spirit]: Add 1 ATK for each stack of [Force of Water]"
7020037,7000037,132103,Water Spirit - Turbulent,水灵•汹涌,0,1,sect_3_five_elements,2,3,"18攻
[水灵]：每有1层[水势]多1攻","18 ATK
[Water Spirit]: Add 1 ATK for each stack of [Force of Water]"
7000038,7000038,134031,Fire Spirit - Flash Fire,火灵•瞬燃,0,0,sect_3_five_elements,4,1,"对方减4生命上限
[火灵]：[再次行动]","Opponent loses 4 Max HP
[Fire Spirit]: [Chase]"
7010038,7000038,134032,Fire Spirit - Flash Fire,火灵•瞬燃,0,0,sect_3_five_elements,4,2,"对方减8生命上限
[火灵]：[再次行动]","Opponent loses 8 Max HP
[Fire Spirit]: [Chase]"
7020038,7000038,134033,Fire Spirit - Flash Fire,火灵•瞬燃,0,0,sect_3_five_elements,4,3,"对方减12生命上限
[火灵]：[再次行动]","Opponent loses 12 Max HP
[Fire Spirit]: [Chase]"
7000039,7000039,134041,Fire Spirit - Heart Fire,火灵•灼心,0,0,sect_3_five_elements,4,1,"4攻×2
[火灵]：每[击伤]1点生命，减对方2生命上限","4 ATK × 2
[Fire Spirit]: For every [Injured] HP by this card, decrease opponent's Max HP by 2"
7010039,7000039,134042,Fire Spirit - Heart Fire,火灵•灼心,0,0,sect_3_five_elements,4,2,"5攻×2
[火灵]：每[击伤]1点生命，减对方2生命上限","5 ATK × 2
[Fire Spirit]: For every [Injured] HP by this card, decrease opponent's Max HP by 2"
7020039,7000039,134043,Fire Spirit - Heart Fire,火灵•灼心,0,0,sect_3_five_elements,4,3,"7攻×2
[火灵]：每[击伤]1点生命，减对方2生命上限","7 ATK × 2
[Fire Spirit]: For every [Injured] HP by this card, decrease opponent's Max HP by 2"
7000040,7000040,134051,Earth Spirit - Steep,土灵•绝壁,0,0,sect_3_five_elements,4,1,"[防]+12
[土灵]：自身每减少过6[防]就多加1[防]","[DEF]+12
[Earth Spirit]: Add 1 [DEF] for every 6 [DEF] you have been lost"
7010040,7000040,134052,Earth Spirit - Steep,土灵•绝壁,0,0,sect_3_five_elements,4,2,"[防]+12
[土灵]：自身每减少过5[防]就多加1[防]","[DEF]+12
[Earth Spirit]: Add 1 [DEF] for every 5 [DEF] you have been lost"
7020040,7000040,134053,Earth Spirit - Steep,土灵•绝壁,0,0,sect_3_five_elements,4,3,"[防]+12
[土灵]：自身每减少过4[防]就多加1[防]","[DEF]+12
[Earth Spirit]: Add 1 [DEF] for every 4 [DEF] you have been lost"
7000042,7000042,135041,Metal Spirit - Giant Tripod,金灵•巨鼎落,0,0,sect_3_five_elements,5,1,"7攻
[金灵]：此牌[击伤]对手时扣减的生命加倍","7 ATK
[Metal Spirit]: If the opponent is [Injured] by this card, double the HP deduction"
7010042,7000042,135042,Metal Spirit - Giant Tripod,金灵•巨鼎落,0,0,sect_3_five_elements,5,2,"11攻
[金灵]：此牌[击伤]对手时扣减的生命加倍","11 ATK
[Metal Spirit]: If the opponent is [Injured] by this card, double the HP deduction"
7020042,7000042,135043,Metal Spirit - Giant Tripod,金灵•巨鼎落,0,0,sect_3_five_elements,5,3,"15攻
[金灵]：此牌[击伤]对手时扣减的生命加倍","15 ATK
[Metal Spirit]: If the opponent is [Injured] by this card, double the HP deduction"
7000043,7000043,135011,Wood Spirit - Willow Leaf,木灵•柳纷飞,0,1,sect_3_five_elements,5,1,"获得1层[加攻]
生命+3
[木灵]：[再次行动]","Gain 1 stack(s) of [Increase ATK]
HP+3
[Wood Spirit]: [Chase]"
7010043,7000043,135012,Wood Spirit - Willow Leaf,木灵•柳纷飞,0,1,sect_3_five_elements,5,2,"获得2层[加攻]
生命+3
[木灵]：[再次行动]","Gain 2 stack(s) of [Increase ATK]
HP+3
[Wood Spirit]: [Chase]"
7020043,7000043,135013,Wood Spirit - Willow Leaf,木灵•柳纷飞,0,1,sect_3_five_elements,5,3,"获得3层[加攻]
生命+3
[木灵]：[再次行动]","Gain 3 stack(s) of [Increase ATK]
HP+3
[Wood Spirit]: [Chase]"
7000053,7000053,135031,Earth Spirit - Combine World,土灵•合八荒,0,0,sect_3_five_elements,5,1,"[防]+12
[土灵]：下2次[防]减少时，立刻加回减少的[防]","[DEF]+12
[Earth Spirit]: The next 2 times your [DEF] is reduced, restore it immediately"
7010053,7000053,135032,Earth Spirit - Combine World,土灵•合八荒,0,0,sect_3_five_elements,5,2,"[防]+12
[土灵]：下3次[防]减少时，立刻加回减少的[防]","[DEF]+12
[Earth Spirit]: The next 3 times your [DEF] is reduced, restore it immediately"
7020053,7000053,135033,Earth Spirit - Combine World,土灵•合八荒,0,0,sect_3_five_elements,5,3,"[防]+12
[土灵]：下4次[防]减少时，立刻加回减少的[防]","[DEF]+12
[Earth Spirit]: The next 4 times your [DEF] is reduced, restore it immediately"
7000056,7000056,135021,Fire Spirit - Blazing Prairie,火灵•烈燎原,0,2,sect_3_five_elements,5,1,"6攻×3
[火灵]：令对方生命上限减至其当前生命减2","6 ATK × 3
[Fire Spirit]: Reduces the opponent's Max HP to their current HP minus 2"
7010056,7000056,135022,Fire Spirit - Blazing Prairie,火灵•烈燎原,0,2,sect_3_five_elements,5,2,"8攻×3
[火灵]：令对方生命上限减至其当前生命减3","8 ATK × 3
[Fire Spirit]: Reduces the opponent's Max HP to their current HP minus 3"
7020056,7000056,135023,Fire Spirit - Blazing Prairie,火灵•烈燎原,0,2,sect_3_five_elements,5,3,"10攻×3
[火灵]：令对方生命上限减至其当前生命减4","10 ATK × 3
[Fire Spirit]: Reduces the opponent's Max HP to their current HP minus 4"
7000057,7000057,135051,Water Spirit - Combine Rivers,水灵•纳百川,0,2,sect_3_five_elements,5,1,"获得3层[水势]
[水灵]：生命及上限+6（每有1层[水势]多1点）","Gain 3 stacks of [Force of Water]
[Water Spirit]: Add 6 HP and Max HP (for every stack of [Force of Water], increase by 1)"
7010057,7000057,135052,Water Spirit - Combine Rivers,水灵•纳百川,0,2,sect_3_five_elements,5,2,"获得4层[水势]
[水灵]：生命及上限+8（每有1层[水势]多1点）","Gain 4 stacks of [Force of Water]
[Water Spirit]: Add 8 HP and Max HP (for every stack of [Force of Water], increase by 1)"
7020057,7000057,135053,Water Spirit - Combine Rivers,水灵•纳百川,0,2,sect_3_five_elements,5,3,"获得5层[水势]
[水灵]：生命及上限+10（每有1层[水势]多1点）","Gain 5 stacks of [Force of Water]
[Water Spirit]: Add 10 HP and Max HP (for every stack of [Force of Water], increase by 1)"
7000058,7000058,135061,Ultimate World Formation,混元无极阵,0,0,sect_3_five_elements,5,1,[持续]0[次]（卡组中每有1种不同[五行]就多1次）：激活任意[五行]后[再次行动],"[Continuous] X [Times] (X is the number of different [Five Elements] in your deck): Whenever you activate any [Five Elements], [Chase]"
7010058,7000058,135062,Ultimate World Formation,混元无极阵,0,0,sect_3_five_elements,5,2,[持续]2[次]（卡组中每有1种不同[五行]就多1次）：激活任意[五行]后[再次行动],"[Continuous] X+2 [Times] (X is the number of different [Five Elements] in your deck): Whenever you activate any [Five Elements], [Chase]"
7020058,7000058,135063,Ultimate World Formation,混元无极阵,0,0,sect_3_five_elements,5,3,[持续]4[次]（卡组中每有1种不同[五行]就多1次）：激活任意[五行]后[再次行动],"[Continuous] X+4 [Times] (X is the number of different [Five Elements] in your deck): Whenever you activate any [Five Elements], [Chase]"
7000059,7000059,133101,Water Spirit - Spring,水灵•泉涌,0,0,sect_3_five_elements,3,1,"[灵气]+2
[水灵]：下1次攻击每[击伤]5点生命就获得1层[水势]","[Qi]+2
[Water Spirit]: Gain 1 stack of [Force of Water] for every 5 [Injured] opponent's HP in next 1 attack"
7010059,7000059,133102,Water Spirit - Spring,水灵•泉涌,0,0,sect_3_five_elements,3,2,"[灵气]+3
[水灵]：下1次攻击每[击伤]5点生命就获得1层[水势]","[Qi]+3
[Water Spirit]: Gain 1 stack of [Force of Water] for every 5 [Injured] opponent's HP in next 1 attack"
7020059,7000059,133103,Water Spirit - Spring,水灵•泉涌,0,0,sect_3_five_elements,3,3,"[灵气]+4
[水灵]：下1次攻击每[击伤]5点生命就获得1层[水势]","[Qi]+4
[Water Spirit]: Gain 1 stack of [Force of Water] for every 5 [Injured] opponent's HP in next 1 attack"
7000060,7000060,131111,Five Elements Fleche,五行刺,0,0,sect_3_five_elements,1,1,"5攻
若已激活任意[五行]则多3攻","5 ATK
If any [Five Elements] has been activated, increase 3 ATK"
7010060,7000060,131112,Five Elements Fleche,五行刺,0,0,sect_3_five_elements,1,2,"5攻
若已激活任意[五行]则多6攻","5 ATK
If any [Five Elements] has been activated, increase 6 ATK"
7020060,7000060,131113,Five Elements Fleche,五行刺,0,0,sect_3_five_elements,1,3,"5攻
若已激活任意[五行]则多9攻","5 ATK
If any [Five Elements] has been activated, increase 9 ATK"
7000061,7000061,134011,Wood Spirit - Fragrant,木灵•暗香,0,0,sect_3_five_elements,4,1,"[灵气]+2
生命+2
[木灵]：每有3点[灵气]就获得1层[加攻]","[Qi]+2
HP+2
[Wood Spirit]: For every 3 [Qi], gain 1 stack of [Increase ATK]"
7010061,7000061,134012,Wood Spirit - Fragrant,木灵•暗香,0,0,sect_3_five_elements,4,2,"[灵气]+3
生命+3
[木灵]：每有3点[灵气]就获得1层[加攻]","[Qi]+3
HP+3
[Wood Spirit]: For every 3 [Qi], gain 1 stack of [Increase ATK]"
7020061,7000061,134013,Wood Spirit - Fragrant,木灵•暗香,0,0,sect_3_five_elements,4,3,"[灵气]+4
生命+4
[木灵]：每有3点[灵气]就获得1层[加攻]","[Qi]+4
HP+4
[Wood Spirit]: For every 3 [Qi], gain 1 stack of [Increase ATK]"
7000062,7000062,133061,Earth Spirit - Cliff,土灵•断崖,0,0,sect_3_five_elements,3,1,"[防]+10
[土灵]：下1次[防]减少时，向对方造成减少值的[伤害]","[DEF]+10
[Earth Spirit]: When the next 1 time your DEF is reduced, deal the same value of the reduced DEF's [DMG] to the opponent"
7010062,7000062,133062,Earth Spirit - Cliff,土灵•断崖,0,0,sect_3_five_elements,3,2,"[防]+15
[土灵]：下1次[防]减少时，向对方造成减少值的[伤害]","[DEF]+15
[Earth Spirit]: When the next 1 time your DEF is reduced, deal the same value of the reduced DEF's [DMG] to the opponent"
7020062,7000062,133063,Earth Spirit - Cliff,土灵•断崖,0,0,sect_3_five_elements,3,3,"[防]+20
[土灵]：下1次[防]减少时，向对方造成减少值的[伤害]","[DEF]+20
[Earth Spirit]: When the next 1 time your DEF is reduced, deal the same value of the reduced DEF's [DMG] to the opponent"
7000066,7000066,134111,World Smash,混元碎击,0,1,sect_3_five_elements,4,1,"4攻
[碎防]
卡组中每有1种不同[五行]，此牌多4攻","4 ATK
[Smash DEF]
For each different [Five Elements] you have in your deck, this card adds 4 ATK"
7010066,7000066,134112,World Smash,混元碎击,0,1,sect_3_five_elements,4,2,"7攻
[碎防]
卡组中每有1种不同[五行]，此牌多5攻","7 ATK
[Smash DEF]
For each different [Five Elements] you have in your deck, this card adds 5 ATK"
7020066,7000066,134113,World Smash,混元碎击,0,1,sect_3_five_elements,4,3,"10攻
[碎防]
卡组中每有1种不同[五行]，此牌多6攻","10 ATK
[Smash DEF]
For each different [Five Elements] you have in your deck, this card adds 6 ATK"
7000067,7000067,133111,Five Elements Circulation,五行流转,0,0,sect_3_five_elements,3,1,若前一格牌[五行相生]后一格牌，则[激活]后一格牌的[五行]，并使用其效果（最高1级）,"If the previous slot card has [Five Element Generating Interaction] with the next card, then [Activate] the [Five Elements] of the next card and trigger its effect (Up to Lv.1)"
7010067,7000067,133112,Five Elements Circulation,五行流转,0,0,sect_3_five_elements,3,2,若前一格牌[五行相生]后一格牌，则[激活]后一格牌的[五行]，并使用其效果（最高2级）,"If the previous slot card has [Five Element Generating Interaction] with the next card, then [Activate] the [Five Elements] of the next card and trigger its effect (Up to Lv.2)"
7020067,7000067,133113,Five Elements Circulation,五行流转,0,0,sect_3_five_elements,3,3,若前一格牌[五行相生]后一格牌，则[激活]后一格牌的[五行]，并使用其效果（最高3级）,"If the previous slot card has [Five Element Generating Interaction] with the next card, then [Activate] the [Five Elements] of the next card and trigger its effect (Up to Lv.3)"
7000073,7000073,135071,Five Elements Heavenly Marrow Rhythm,五行天髓诀,0,0,sect_3_five_elements,5,1,[持续]2[次]：若卡组仅含一种[五行]，使用该[五行]的牌时未攻击则[再次行动],"[Continuous] 2 [Times]: If there is only one type of [Five Elements] in your deck, whenever you play a [Five Elements] card that is not an ATK, [Chase]"
7010073,7000073,135072,Five Elements Heavenly Marrow Rhythm,五行天髓诀,0,0,sect_3_five_elements,5,2,"[灵气]+2
[持续]2[次]：若卡组仅含一种[五行]，使用该[五行]的牌时未攻击则[再次行动]","[Qi]+2
[Continuous] 2 [Times]: If there is only one type of [Five Elements] in your deck, whenever you play a [Five Elements] card that is not an ATK, [Chase]"
7020073,7000073,135073,Five Elements Heavenly Marrow Rhythm,五行天髓诀,0,0,sect_3_five_elements,5,3,"[灵气]+2
[持续]3[次]：若卡组仅含一种[五行]，使用该[五行]的牌时未攻击则[再次行动]","[Qi]+2
[Continuous] 3 [Times]: If there is only one type of [Five Elements] in your deck, whenever you play a [Five Elements] card that is not an ATK, [Chase]"
10000001,10000001,141011,Crash Fist - Poke,崩拳•戳,3,0,sect_4_forge_body_soul,1,1,"9攻
下一张崩拳多2攻","9 ATK
The next Crash Fist adds 2 ATK"
10010001,10000001,141012,Crash Fist - Poke,崩拳•戳,3,0,sect_4_forge_body_soul,1,2,"11攻
下一张崩拳多3攻","11 ATK
The next Crash Fist adds 3 ATK"
10020001,10000001,141013,Crash Fist - Poke,崩拳•戳,3,0,sect_4_forge_body_soul,1,3,"13攻
下一张崩拳多4攻","13 ATK
The next Crash Fist adds 4 ATK"
10000002,10000002,141021,Crash Fist - Block,崩拳•封,3,0,sect_4_forge_body_soul,1,1,"7攻
[防]+2（下一张崩拳也附加此效果）","7 ATK
[DEF]+2 (also triggered in the next Crash Fist)"
10010002,10000002,141022,Crash Fist - Block,崩拳•封,3,0,sect_4_forge_body_soul,1,2,"9攻
[防]+3（下一张崩拳也附加此效果）","9 ATK
[DEF]+3 (also triggered in the next Crash Fist)"
10020002,10000002,141023,Crash Fist - Block,崩拳•封,3,0,sect_4_forge_body_soul,1,3,"11攻
[防]+4（下一张崩拳也附加此效果）","11 ATK
[DEF]+4 (also triggered in the next Crash Fist)"
10000003,10000003,141031,Crash Fist - Bounce,崩拳•弹,2,0,sect_4_forge_body_soul,1,1,"8攻
下一张崩拳耗生命时加回所耗生命","8 ATK
When the next Crash Fist costs HP, add it back"
10010003,10000003,141032,Crash Fist - Bounce,崩拳•弹,2,0,sect_4_forge_body_soul,1,2,"11攻
下一张崩拳耗生命时加回所耗生命","11 ATK
When the next Crash Fist costs HP, add it back"
10020003,10000003,141033,Crash Fist - Bounce,崩拳•弹,2,0,sect_4_forge_body_soul,1,3,"14攻
下一张崩拳耗生命时加回所耗生命","14 ATK
When the next Crash Fist costs HP, add it back"
10000004,10000004,141041,Exercise Fist,锻拳,0,0,sect_4_forge_body_soul,1,1,"6攻
[体魄]+1","6 ATK
[Physique]+1"
10010004,10000004,141042,Exercise Fist,锻拳,0,0,sect_4_forge_body_soul,1,2,"9攻
[体魄]+1","9 ATK
[Physique]+1"
10020004,10000004,141043,Exercise Fist,锻拳,0,0,sect_4_forge_body_soul,1,3,"12攻
[体魄]+1","12 ATK
[Physique]+1"
10000005,10000005,141051,Mountain-Cleaving Palms,劈山掌,4,0,sect_4_forge_body_soul,1,1,"10攻
每有2[体魄]此牌少耗1生命","10 ATK
1 less HP Cost for each 2 [Physique]"
10010005,10000005,141052,Mountain-Cleaving Palms,劈山掌,4,0,sect_4_forge_body_soul,1,2,"13攻
每有2[体魄]此牌少耗1生命","13 ATK
1 less HP Cost for each 2 [Physique]"
10020005,10000005,141053,Mountain-Cleaving Palms,劈山掌,4,0,sect_4_forge_body_soul,1,3,"16攻
每有2[体魄]此牌少耗1生命","16 ATK
1 less HP Cost for each 2 [Physique]"
10000006,10000006,141061,Embracing Qi Technique,抱气法,0,0,sect_4_forge_body_soul,1,1,"[灵气]+1
[体魄]+2
生命+1","[Qi]+1
[Physique]+2
HP+1"
10010006,10000006,141062,Embracing Qi Technique,抱气法,0,0,sect_4_forge_body_soul,1,2,"[灵气]+1
[体魄]+2
生命+4","[Qi]+1
[Physique]+2
HP+4"
10020006,10000006,141063,Embracing Qi Technique,抱气法,0,0,sect_4_forge_body_soul,1,3,"[灵气]+1
[体魄]+2
生命+7","[Qi]+1
[Physique]+2
HP+7"
10000007,10000007,141081,Sky-Piercing Claw,破空爪,0,1,sect_4_forge_body_soul,1,1,"12攻
自身加1层[内伤]","12 ATK
Gain 1 stack of [Internal Injury]"
10010007,10000007,141082,Sky-Piercing Claw,破空爪,0,1,sect_4_forge_body_soul,1,2,"15攻
自身加1层[内伤]","15 ATK
Gain 1 stack of [Internal Injury]"
10020007,10000007,141083,Sky-Piercing Claw,破空爪,0,1,sect_4_forge_body_soul,1,3,"18攻
自身加1层[内伤]","18 ATK
Gain 1 stack of [Internal Injury]"
10000008,10000008,141071,Rakshasa Pouncing,罗刹扑,0,0,sect_4_forge_body_soul,1,1,"8攻
[灵气]+1
自身加1层[外伤]","8 ATK
[Qi]+1
Gain 1 stack of [Wound]"
10010008,10000008,141072,Rakshasa Pouncing,罗刹扑,0,0,sect_4_forge_body_soul,1,2,"11攻
[灵气]+1
自身加1层[外伤]","11 ATK
[Qi]+1
Gain 1 stack of [Wound]"
10020008,10000008,141073,Rakshasa Pouncing,罗刹扑,0,0,sect_4_forge_body_soul,1,3,"14攻
[灵气]+1
自身加1层[外伤]","14 ATK
[Qi]+1
Gain 1 stack of [Wound]"
10000009,10000009,141091,Mountain Falling,千斤坠,0,0,sect_4_forge_body_soul,1,1,"6攻
随机减1层[负面状态]","6 ATK
Reduce 1 stack of random [Debuff]"
10010009,10000009,141092,Mountain Falling,千斤坠,0,0,sect_4_forge_body_soul,1,2,"9攻
随机减1层[负面状态]","9 ATK
Reduce 1 stack of random [Debuff]"
10020009,10000009,141093,Mountain Falling,千斤坠,0,0,sect_4_forge_body_soul,1,3,"12攻
随机减1层[负面状态]","12 ATK
Reduce 1 stack of random [Debuff]"
10000010,10000010,141101,Gather Force,起势,0,0,sect_4_forge_body_soul,1,1,"2攻
[灵气]+1
[气势]+2","2 ATK
[Qi]+1
[Force]+2"
10010010,10000010,141102,Gather Force,起势,0,0,sect_4_forge_body_soul,1,2,"5攻
[灵气]+1
[气势]+2","5 ATK
[Qi]+1
[Force]+2"
10020010,10000010,141103,Gather Force,起势,0,0,sect_4_forge_body_soul,1,3,"8攻
[灵气]+1
[气势]+2","8 ATK
[Qi]+1
[Force]+2"
10000011,10000011,141111,Vigorous Force,朝气蓬勃,0,0,sect_4_forge_body_soul,1,1,"6攻（每有1层[气势]多1攻）
耗1灵气：[气势]+2","6 ATK (1 more ATK for each stack of [Force])
Cost 1 Qi: [Force]+2"
10010011,10000011,141112,Vigorous Force,朝气蓬勃,0,0,sect_4_forge_body_soul,1,2,"9攻（每有1层[气势]多1攻）
耗1灵气：[气势]+2","9 ATK (1 more ATK for each stack of [Force])
Cost 1 Qi: [Force]+2"
10020011,10000011,141113,Vigorous Force,朝气蓬勃,0,0,sect_4_forge_body_soul,1,3,"12攻（每有1层[气势]多1攻）
耗1灵气：[气势]+2","12 ATK (1 more ATK for each stack of [Force])
Cost 1 Qi: [Force]+2"
10000012,10000012,141121,Youthful Vigor,血气方刚,2,0,sect_4_forge_body_soul,1,1,"8攻
耗1灵气：追加4攻","8 ATK
Cost 1 Qi: Make an additional 4 ATK"
10010012,10000012,141122,Youthful Vigor,血气方刚,3,0,sect_4_forge_body_soul,1,2,"10攻
耗1灵气：追加6攻","10 ATK
Cost 1 Qi: Make an additional 6 ATK"
10020012,10000012,141123,Youthful Vigor,血气方刚,4,0,sect_4_forge_body_soul,1,3,"12攻
耗1灵气：追加8攻","12 ATK
Cost 1 Qi: Make an additional 8 ATK"
10000013,10000013,142011,Crash Fist - Shake,崩拳•撼,4,0,sect_4_forge_body_soul,2,1,"10攻
使用下一张崩拳时加2[气势]","10 ATK
When you play the next Crash Fist, gain 2 [Force]"
